customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7966-FVSVH,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,81.89,1584.13,No
2366-FJDVU,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,85.38,1619.37,No
2562-VFMKX,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.9,2479.38,No
3377-TUGUZ,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,99.11,4250.1,No
1185-PAWYJ,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.14,2032.26,No
4094-ZFWZS,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,104.03,4267.55,No
1373-TYWMN,Female,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,74.87,2646.66,No
4400-KLCHS,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.89,682.09,No
3804-WDVWX,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.2,1331.75,No
9936-HCWTP,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.63,5167.88,No
6051-TZVDW,Male,0,No,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.58,680.32,No
5090-VYBHK,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),77.32,3930.81,No
6515-QFNUC,Female,0,Yes,Yes,41,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,54.7,2246.94,Yes
7742-QVWGN,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.83,1800.28,No
5413-CWWBW,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.82,1112.19,Yes
1570-UJWKD,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),100.01,2382.18,No
8483-DXEUE,Female,1,No,No,18,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,75.91,1351.93,No
3101-ANBYK,Male,1,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,78.29,2894.46,Yes
6557-ZFQUE,Female,0,No,No,61,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.13,5455.48,No
7821-QEUXU,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.9,1361.28,No
3318-DPVZV,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.28,1778.54,No
5133-RTAHA,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.9,159.83,No
9215-YNRZN,,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),83.35,754.07,Yes
8546-NZGSD,Male,0,No,No,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.84,1178.3,No
1569-XBGNC,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.23,1127.62,Yes
1844-TMRYF,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.01,4249.75,No
1966-VJXBP,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,99.07,3273.45,No
1201-NAKXM,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),99.98,2409.34,No
8763-VJLZX,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.18,3414.64,No
3734-RDHGS,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,115.2,5417.96,No
7540-PTAWR,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.8,5583.73,No
8316-UYSTL,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.94,2047.98,Yes
4481-WMGGL,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,114.51,1744.51,No
5242-VLXGC,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.73,1106.57,No
8416-TVTKL,Female,1,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.58,650.4,Yes
4386-DMMKM,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.11,1726.16,No
9455-SZGAJ,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,84.75,2471.79,No
4537-TPBXB,Female,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),86.14,2307.89,No
4665-DUJED,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,76.23,2681.45,Yes
5537-DBGKR,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.58,1016.08,Yes
6115-YKUSE,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,103.55,3608.26,No
5044-SQMKN,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.09,3913.9,Yes
4084-NAHEV,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,110.62,3326.29,No
2128-TAFYZ,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.82,2420.71,No
5350-RBGLG,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.08,1507.86,No
8042-GZCSQ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.75,2113.0,Yes
6578-WLPGM,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,97.42,1374.91,Yes
4236-JSNBN,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,2141.12,No
4528-QZCYL,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,97.31,1254.26,No
3708-SYEXR,Female,1,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,87.79,2847.85,No
5459-WVFAC, Male ,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.95,453.95,No
8723-DRLXD,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,94.02,1877.15,Yes
7673-JCTRW,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.03,4477.29,No
2667-BBSKP,Male,1,No,Yes,63,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,79.94,5042.12,No
1129-BZSRR,Male,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,81.34,2524.07,No
1524-GCEDQ,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),105.64,7387.86,No
4714-GVSJX,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,5939.96,No
9354-VUQUH,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.58,1141.44,No
4483-TVDAR,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,106.45,7656.74,No
5270-AQZSN,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),104.44,4281.45,Yes
9608-CYLRT,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,103.71,4149.84,Yes
2886-ZNEJL,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.9,166.3,No
2374-XVYUS,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.68,585.01,Yes
5757-URWZX,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.61,2542.28,No
6192-VKJAZ,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.48,2010.2,Yes
8573-FDQYQ,Female,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),75.04,1863.19,No
1506-QWXVF,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.58,1789.71,Yes
9210-MHHWN,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.18,2882.98,No
5379-DKLWF,Female,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),103.24,7139.4,No
6132-WAHYR,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,96.92,6814.57,No
8633-TRJTX,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.97,4128.8,No
5358-RWJMZ,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.48,1200.96,No
9854-WHBBE,Male,0,No,No,21,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),80.61,1665.7,No
3313-RZUHF,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,93.14,1386.92,Yes
8489-VLDQF,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,83.5,2078.09,Yes
3829-BRSCY,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.24,1380.48,No
8355-BBNZQ,Male,1,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,74.76,2081.28,Yes
9710-UKNBX,Female,1,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.87,2045.84,Yes
6390-MRHPS,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),99.51,784.29,No
4048-LUBFY,Male,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.5,763.62,No
5744-TZWBL,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.59,3691.05,No
8668-NNZAS,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,94.85,,No
4700-LRXJZ,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.27,2970.88,Yes
3197-HQSEV,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,104.52,4191.47,No
6119-VLSWP,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,101.51,3469.6,No
4865-GFEDT,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.48,2233.33,Yes
4345-YTPXK,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.83,362.15,Yes
7837-NDPKK,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.7,1233.51,No
8312-ZCCFN,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.82,430.29,No
4039-KJNGE,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,113.58,4873.49,Yes
2747-JRGND,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,82.81,3032.65,No
2502-NCTVB,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),87.73,466.42,No
7785-LWCJH,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.72,5828.5,No
9116-ACCPV,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),103.94,2591.93,No
6127-DKMPR,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.82,3145.2,Yes
5965-JARSN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.98,3001.12,Yes
6326-JCSSC,Male,0,No,Yes,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,66.99,1187.26,No
3988-CYGAL,Male,0,No,Yes,3,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.92,172.37,No
9216-HSTTM,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.57,712.96,No
8164-DKEJZ,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,56.99,2040.29,No
2315-XHXUC,Male,0,No,No,14,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,1063.29,Yes
7284-TQHQA,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,118.75,3566.33,No
3682-UPJFS,Female,1,Yes,No,41,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.94,3396.74,No
3368-RLDCN,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,99.57,3982.7,No
1867-URNDY,Male,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.71,2021.9,No
3612-KRGHK,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,80.58,3450.88,No
1907-JLEGA,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.59,422.8,No
3080-SZWHK,Male,1,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.36,552.41,No
8988-THMZA,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,105.03,7569.53,Yes
2797-SDPPV,Female,1,Yes,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),84.53,1879.3,No
8862-LUWKZ,Female,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.48,1003.33,No
2042-EMEKS,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,105.5,6141.35,No
4600-UPUTB,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.31,4432.49,No
5623-VEVEV,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,104.57,2600.5,No
4551-BNJVF,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,99.4,1576.74,Yes
9951-GWTPQ,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),99.52,7162.53,No
9444-MJVDA,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),102.82,1006.33,Yes
3944-SAYWX,Male,0,No,No,54,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.74,4246.39,No
9078-RPHTK,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.6,367.75,No
5073-QKRDD,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,,1109.3,Yes
9731-VFMWR,Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.98,5905.27,No
8368-XXLPD,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,73.83,2356.86,No
3171-DJNNQ,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,87.86,6317.23,No
2665-NCNBU,Female,1,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,602.0,No
9734-VBUFK,Male,1,Yes,No,68,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,82.53,5657.86,No
5266-NYEFZ,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.96, 6921.72 ,No
9942-AUCUQ,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.74,1680.86,No
1325-XBNEH,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.55,3474.19,No
9916-LCVPH,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,114.48,5376.04,Yes
9921-ZUZQX,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,73.95,5320.32,No
4963-QKQKY,Male,0,No,No,72,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),84.25,6067.22,No
4638-PDNHY,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.94,1299.77,No
3122-MRUYU,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.45,2176.42,No
9702-NMMTJ,Female,1,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,279.77,No
6333-DSUPK,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.37,1690.93,No
4291-FQYRD,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),101.74,2857.77,No
3161-ANVVY,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.99,270.31,No
4744-FTZKE,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,72.29,3112.14,Yes
8965-CTUPW,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,105.83,4212.66,Yes
6261-ZFQSZ,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.92,2734.71,No
1595-UKBDZ,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.2,1837.06,Yes
5364-PFFAP,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,114.98,2731.77,No
4124-NMMBE,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),111.37,4344.59,Yes
7550-XZHXD,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),92.9,1603.62,Yes
2688-VBYRQ,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,106.8,2358.3,No
8674-WQQDJ,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.35,1570.98,No
6049-QAZYJ,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,84.82,1446.24,No
6973-BXLCX,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.6,2162.99,No
6141-WXWHS,Female,0,No,No,55,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),71.13,3890.95,No
2421-GGJCP,Male,1,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.36,4816.48,No
9117-VKYET,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,71.24,844.64,No
5923-DSULH,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.45,6686.83,No
7452-KMXHW,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.3,,Yes
1179-QXAWJ,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,98.11,1471.49,no
7949-HFRRW,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.69,338.87,No
